연도,월,관람객수,단체관람객수,전시,문화,학술,교육,기타,공휴일수,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),월합강수량(00~24h만)(mm),일최다강수량(mm),month_sin,month_cos,총축제방문객수
2013.0,9.0,104337.0,46875,0.0,0.0,0.0,0.0,0.0,3.0,20.9,26.4,16.3,30.8,8.4,117.5,46.0,-1.0,-1.83697019872103e-16,630000.0
2013.0,10.0,230256.0,96251,0.0,0.0,0.0,0.0,0.0,2.0,14.8,21.9,8.7,28.0,1.2,12.2,10.5,-0.866025403784439,0.5,310000.0
2013.0,11.0,97508.0,30173,0.0,0.0,0.0,0.0,0.0,0.0,6.1,11.7,1.2,21.9,-7.4,58.2,14.3,-0.5,0.866025403784438,16750.0
2013.0,12.0,39543.0,11877,0.0,0.0,0.0,0.0,0.0,1.0,0.1,5.2,-4.7,12.7,-10.3,40.3,14.0,-2.44929359829471e-16,1.0,0.0
2014.0,1.0,69346.0,14706,0.0,0.0,0.0,0.0,0.0,3.0,-0.8,4.9,-6.1,10.3,-11.4,4.9,1.5,0.5,0.866025403784439,0.0
2014.0,2.0,49084.0,10010,0.0,0.0,0.0,0.0,0.0,1.0,1.8,7.4,-2.8,15.1,-8.3,14.7,12.5,0.866025403784439,0.5,0.0
2014.0,3.0,162140.0,28284,0.0,0.0,0.0,0.0,0.0,1.0,7.4,13.5,1.3,25.8,-6.9,40.9,23.5,1.0,6.12323399573677e-17,0.0
2014.0,4.0,100538.0,55276,0.0,0.0,0.0,0.0,0.0,0.0,13.4,20.6,7.0,27.0,-1.8,62.1,26.5,0.866025403784439,-0.5,20714.28571428571
2014.0,5.0,133685.0,33665,0.0,0.0,0.0,0.0,0.0,2.0,18.8,25.8,12.5,33.9,4.5,34.6,17.0,0.5,-0.866025403784439,0.0
2014.0,6.0,97876.0,34348,0.0,0.0,0.0,0.0,0.0,2.0,22.8,28.4,18.1,31.0,15.4,73.9,37.0,1.22464679914735e-16,-1.0,0.0
2014.0,7.0,79718.0,24704,0.0,0.0,0.0,0.0,0.0,0.0,25.4,30.6,21.2,34.6,17.7,239.0,126.0,-0.5,-0.866025403784439,0.0
2014.0,8.0,168823.0,28598,0.0,0.0,0.0,0.0,0.0,1.0,24.0,28.4,20.8,32.9,18.1,218.7,61.0,-0.866025403784438,-0.5,14516.66666666667
2014.0,9.0,109624.0,47364,0.0,0.0,0.0,0.0,0.0,4.0,20.8,27.4,15.6,31.9,10.9,144.0,71.5,-1.0,-1.83697019872103e-16,630000.0
2014.0,10.0,304041.0,133232,0.0,0.0,0.0,0.0,0.0,2.0,14.0,21.3,7.8,27.5,0.1,119.5,60.5,-0.866025403784439,0.5,310000.0
2014.0,11.0,133431.0,31812,0.0,0.0,0.0,0.0,0.0,0.0,7.7,13.6,2.4,18.8,-4.1,28.9,6.5,-0.5,0.866025403784438,16750.0
2014.0,12.0,55416.0,10786,0.0,0.0,0.0,0.0,0.0,1.0,-2.1,2.7,-6.8,9.4,-14.5,38.9,6.6,-2.44929359829471e-16,1.0,0.0
2015.0,1.0,91830.0,16552,0.0,0.0,0.0,0.0,0.0,1.0,-0.8,4.0,-5.4,9.8,-11.2,12.7,3.5,0.5,0.866025403784439,0.0
2015.0,2.0,59556.0,7306,0.0,0.0,0.0,0.0,0.0,3.0,1.1,6.1,-3.8,12.3,-12.8,21.5,15.5,0.866025403784439,0.5,0.0
2015.0,3.0,98755.0,23789,0.0,0.0,0.0,0.0,0.0,1.0,5.7,13.1,-1.4,22.7,-7.1,23.3,17.5,1.0,6.12323399573677e-17,0.0
2015.0,4.0,120930.0,60944,0.0,0.0,0.0,0.0,0.0,0.0,12.7,18.9,6.6,26.6,1.3,87.6,17.5,0.866025403784439,-0.5,20714.28571428571
2015.0,5.0,208119.0,82054,0.0,0.0,0.0,0.0,0.0,2.0,18.4,25.2,11.6,31.5,4.6,27.5,12.0,0.5,-0.866025403784439,0.0
2015.0,6.0,44252.0,14375,0.0,0.0,0.0,0.0,0.0,1.0,22.6,28.5,17.6,34.2,12.4,86.0,33.5,1.22464679914735e-16,-1.0,0.0
2015.0,7.0,76943.0,25003,0.0,0.0,0.0,0.0,0.0,0.0,24.9,29.2,21.2,33.2,13.9,136.8,49.0,-0.5,-0.866025403784439,0.0
2015.0,8.0,177952.0,26378,0.0,0.0,0.0,0.0,0.0,2.0,25.3,30.8,21.3,36.3,17.2,64.2,29.5,-0.866025403784438,-0.5,14516.66666666667
2015.0,9.0,103094.0,42722,0.0,0.0,0.0,0.0,0.0,4.0,20.5,27.2,14.8,30.4,10.6,29.0,8.0,-1.0,-1.83697019872103e-16,630000.0
2015.0,10.0,213319.0,93079,0.0,0.0,0.0,0.0,0.0,2.0,14.5,21.5,8.6,25.6,-1.5,69.0,29.0,-0.866025403784439,0.5,310000.0
2015.0,11.0,141136.0,35216,0.0,0.0,0.0,0.0,0.0,0.0,9.3,13.5,5.7,21.5,-3.8,128.6,28.5,-0.5,0.866025403784438,16750.0
2015.0,12.0,65794.0,14775,0.0,0.0,0.0,0.0,0.0,1.0,2.3,7.0,-1.9,12.9,-9.2,41.8,11.0,-2.44929359829471e-16,1.0,0.0
2016.0,1.0,73238.0,17427,0.0,0.0,0.0,0.0,0.0,1.0,-2.3,2.5,-7.0,12.9,-18.6,8.0,2.5,0.5,0.866025403784439,0.0
2016.0,2.0,57740.0,9301,0.0,0.0,0.0,0.0,0.0,4.0,0.7,5.9,-4.4,18.4,-11.7,43.6,13.5,0.866025403784439,0.5,0.0
2016.0,3.0,114722.0,24321,0.0,0.0,0.0,0.0,0.0,1.0,6.4,13.5,0.1,22.2,-10.4,16.5,11.5,1.0,6.12323399573677e-17,0.0
2016.0,4.0,145038.0,60885,0.0,0.0,0.0,0.0,0.0,1.0,13.6,21.1,6.9,28.7,1.0,118.3,27.5,0.866025403784439,-0.5,20714.28571428571
2016.0,5.0,192628.0,73155,0.0,0.0,0.0,0.0,0.0,3.0,18.2,25.4,11.0,30.4,5.6,107.2,26.7,0.5,-0.866025403784439,0.0
2016.0,6.0,126705.0,44687,0.0,0.0,0.0,0.0,0.0,1.0,22.3,28.0,16.8,31.1,11.7,36.2,35.0,1.22464679914735e-16,-1.0,0.0
2016.0,7.0,92875.0,24299,0.0,0.0,0.0,0.0,0.0,0.0,25.0,29.6,21.5,33.3,18.2,364.3,89.2,-0.5,-0.866025403784439,0.0
2016.0,8.0,143087.0,24678,0.0,0.0,0.0,0.0,0.0,1.0,26.0,31.7,21.3,35.1,14.9,82.0,30.7,-0.866025403784438,-0.5,14516.66666666667
2016.0,9.0,121625.0,45306,0.0,0.0,0.0,0.0,0.0,3.0,21.0,26.4,16.6,30.4,9.9,55.0,29.8,-1.0,-1.83697019872103e-16,630000.0
2016.0,10.0,210984.0,75918,0.0,0.0,0.0,0.0,0.0,2.0,14.5,20.0,10.0,27.5,-2.3,95.9,23.0,-0.866025403784439,0.5,310000.0
2016.0,11.0,165468.0,35465,0.0,0.0,0.0,0.0,0.0,0.0,5.9,12.3,0.1,21.2,-6.7,33.5,16.0,-0.5,0.866025403784438,16750.0
2016.0,12.0,75821.0,18522,0.0,0.0,0.0,0.0,0.0,1.0,1.1,6.7,-4.2,14.0,-12.0,44.3,21.3,-2.44929359829471e-16,1.0,0.0
2017.0,1.0,75489.0,14113,0.0,0.0,0.0,0.0,0.0,5.0,-1.9,3.9,-7.5,12.4,-15.9,13.9,4.1,0.5,0.866025403784439,0.0
2017.0,2.0,83039.0,12525,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,5.8,-6.0,13.3,-11.1,32.2,13.9,0.866025403784439,0.5,0.0
2017.0,3.0,137377.0,23338,0.0,0.0,0.0,0.0,0.0,1.0,5.6,12.5,-1.3,18.6,-6.8,6.5,2.7,1.0,6.12323399573677e-17,0.0
2017.0,4.0,157516.0,63118,0.0,0.0,0.0,0.0,0.0,0.0,13.1,20.3,5.8,27.6,-1.0,42.9,14.7,0.866025403784439,-0.5,20714.28571428571
2017.0,5.0,174603.0,67593,0.0,0.0,0.0,0.0,0.0,3.0,17.7,25.1,10.2,31.0,5.5,14.3,5.4,0.5,-0.866025403784439,13500.0
2017.0,6.0,113943.0,44169,0.0,0.0,0.0,0.0,0.0,1.0,21.5,28.3,15.1,33.6,9.1,15.6,6.1,1.22464679914735e-16,-1.0,0.0
2017.0,7.0,81290.0,18157,0.0,0.0,0.0,0.0,0.0,0.0,25.5,29.8,22.4,33.0,19.4,788.1,232.7,-0.5,-0.866025403784439,0.0
2017.0,8.0,150947.0,20952,0.0,0.0,0.0,0.0,0.0,1.0,24.4,28.9,20.9,35.2,14.6,291.5,62.0,-0.866025403784438,-0.5,14516.66666666667
2017.0,9.0,114797.0,45625,0.0,0.0,0.0,0.0,0.0,0.0,19.4,25.7,13.9,28.3,6.8,43.3,21.5,-1.0,-1.83697019872103e-16,630000.0
2017.0,10.0,238820.0,58869,0.0,0.0,0.0,0.0,0.0,6.0,13.6,20.3,7.8,26.6,-3.2,14.1,5.9,-0.866025403784439,0.5,310000.0
2017.0,11.0,210615.0,35720,0.0,0.0,0.0,0.0,0.0,0.0,4.7,11.0,-1.4,19.3,-7.1,23.8,9.3,-0.5,0.866025403784438,16750.0
2017.0,12.0,94739.0,13210,0.0,0.0,0.0,0.0,0.0,1.0,-1.8,3.8,-6.9,14.6,-15.1,18.8,10.7,-2.44929359829471e-16,1.0,0.0
2018.0,1.0,218853.0,16429,89.0,1.0,0.0,4.0,0.0,1.0,-4.2,1.0,-9.0,8.2,-20.6,14.0,5.0,0.5,0.866025403784439,0.0
2018.0,2.0,212996.0,10925,86.0,20.0,5.0,4.0,13.0,3.0,-2.0,4.2,-8.4,13.0,-19.0,31.6,30.0,0.866025403784439,0.5,0.0
2018.0,3.0,378598.0,33175,101.0,1.0,5.0,15.0,0.0,1.0,7.4,14.4,1.0,24.1,-7.8,62.2,13.8,1.0,6.12323399573677e-17,0.0
2018.0,4.0,425171.0,58651,80.0,7.0,4.0,10.0,0.0,0.0,12.4,19.5,5.3,29.1,-2.2,117.0,40.3,0.866025403784439,-0.5,20714.28571428571
2018.0,5.0,493296.0,72421,93.0,19.0,5.0,14.0,2.0,3.0,17.5,23.6,11.5,29.6,5.2,82.7,18.1,0.5,-0.866025403784439,13500.0
2018.0,6.0,360625.0,43240,100.0,1.0,5.0,51.0,28.0,2.0,21.9,28.1,16.5,32.6,11.5,88.9,77.6,1.22464679914735e-16,-1.0,0.0
2018.0,7.0,207666.0,13467,85.0,0.0,5.0,6.0,5.0,0.0,26.3,31.6,21.8,35.9,16.5,185.8,120.1,-0.5,-0.866025403784439,0.0
2018.0,8.0,360405.0,16132,97.0,12.0,6.0,28.0,5.0,1.0,27.2,32.5,22.7,37.8,17.0,282.7,105.4,-0.866025403784438,-0.5,14516.66666666667
2018.0,9.0,463237.0,32434,105.0,102.0,4.0,12.0,0.0,4.0,19.3,24.8,14.2,28.8,7.4,124.6,72.2,-1.0,-1.83697019872103e-16,630000.0
2018.0,10.0,806070.0,82323,89.0,89.0,2.0,28.0,71.0,2.0,11.1,18.0,5.3,24.3,-1.4,99.8,50.9,-0.866025403784439,0.5,310000.0
2018.0,11.0,481781.0,33397,96.0,96.0,5.0,4.0,20.0,0.0,6.2,13.3,0.2,19.3,-5.5,48.3,39.0,-0.5,0.866025403784438,16750.0
2018.0,12.0,372668.0,12679,111.0,0.0,4.0,1.0,0.0,1.0,-1.2,4.6,-6.7,14.5,-15.2,25.8,13.6,-2.44929359829471e-16,1.0,0.0
2019.0,1.0,252866.0,12909,93.0,76.0,14.0,15.0,0.0,1.0,-1.8,4.5,-8.1,8.2,-13.2,0.6,0.6,0.5,0.866025403784439,0.0
2019.0,2.0,402472.0,13055,90.0,24.0,12.0,5.0,0.0,3.0,0.4,6.5,-5.2,13.4,-10.5,25.5,12.8,0.866025403784439,0.5,0.0
2019.0,3.0,469194.0,31098,106.0,106.0,5.0,102.0,0.0,1.0,6.2,13.3,-0.7,20.1,-5.1,26.9,16.0,1.0,6.12323399573677e-17,0.0
2019.0,4.0,541476.0,73875,84.0,84.0,5.0,84.0,0.0,0.0,10.7,17.5,4.0,27.9,-4.7,43.9,22.0,0.866025403784439,-0.5,20714.28571428571
2019.0,5.0,575336.0,84673,97.0,97.0,5.0,97.0,76.0,3.0,17.2,25.0,8.9,30.7,2.2,15.1,9.3,0.5,-0.866025403784439,13500.0
2019.0,6.0,413537.0,46968,105.0,52.0,5.0,105.0,105.0,1.0,20.4,26.4,15.0,31.1,8.7,84.9,31.6,1.22464679914735e-16,-1.0,0.0
2019.0,7.0,250613.0,23154,89.0,0.0,5.0,89.0,26.0,0.0,24.3,28.6,20.3,33.4,14.5,234.7,132.6,-0.5,-0.866025403784439,0.0
2019.0,8.0,502605.0,28345,101.0,9.0,0.0,101.0,0.0,1.0,24.9,30.3,20.6,34.3,15.0,90.7,25.2,-0.866025403784438,-0.5,14516.66666666667
2019.0,9.0,300701.0,42221,80.0,9.0,4.0,80.0,0.0,3.0,20.3,25.4,15.8,29.3,8.5,102.8,40.5,-1.0,-1.83697019872103e-16,630000.0
2019.0,10.0,678277.0,89198,93.0,93.0,5.0,93.0,0.0,2.0,14.0,20.2,8.3,26.5,1.2,81.9,44.7,-0.866025403784439,0.5,310000.0
2019.0,11.0,616171.0,75237,100.0,41.0,5.0,13.0,41.0,0.0,6.9,13.8,0.6,19.9,-5.1,120.6,60.5,-0.5,0.866025403784438,16750.0
2019.0,12.0,197433.0,16675,85.0,0.0,8.0,0.0,0.0,1.0,0.7,6.2,-4.1,14.0,-11.4,18.0,5.9,-2.44929359829471e-16,1.0,0.0
2020.0,1.0,200871.0,9558,97.0,18.0,5.0,0.0,0.0,5.0,1.3,6.7,-3.4,13.7,-9.2,59.7,44.0,0.5,0.866025403784439,0.0
2020.0,2.0,95645.0,4491,99.0,0.0,0.0,0.0,0.0,0.0,1.9,7.9,-3.6,16.0,-13.2,63.1,35.5,0.866025403784439,0.5,0.0
2020.0,3.0,0.0,5678,85.0,1.0,0.0,0.0,0.0,1.0,6.8,13.9,-0.3,22.2,-6.4,21.7,12.9,1.0,6.12323399573677e-17,0.0
2020.0,4.0,29658.0,58,92.0,84.0,0.0,18.0,0.0,2.0,10.2,17.3,2.5,25.7,-2.5,15.1,12.0,0.866025403784439,-0.5,20714.28571428571
2020.0,5.0,242114.0,17955,106.0,49.0,5.0,0.0,0.0,1.0,17.4,23.5,11.9,29.1,6.7,86.4,37.5,0.5,-0.866025403784439,13500.0
2020.0,6.0,172402.0,20873,84.0,52.0,5.0,0.0,61.0,1.0,22.6,28.1,17.6,32.9,11.5,121.9,45.7,1.22464679914735e-16,-1.0,0.0
2020.0,7.0,177228.0,12327,97.0,0.0,19.0,25.0,47.0,0.0,22.8,26.6,19.6,30.6,16.7,356.4,71.3,-0.5,-0.866025403784439,0.0
2020.0,8.0,175458.0,9709,111.0,0.0,8.0,111.0,0.0,2.0,26.0,30.1,22.8,34.1,20.5,481.7,182.9,-0.866025403784438,-0.5,14516.66666666667
2020.0,9.0,0.0,5638,88.0,44.0,4.0,64.0,0.0,1.0,19.6,24.9,15.4,30.3,9.8,167.2,56.6,-1.0,-1.83697019872103e-16,630000.0
2020.0,10.0,429328.0,18899,101.0,101.0,9.0,0.0,0.0,4.0,12.2,19.2,6.0,24.2,-0.9,18.9,18.1,-0.866025403784439,0.5,310000.0
2020.0,11.0,236431.0,17210,80.0,50.0,7.0,0.0,0.0,0.0,7.0,13.0,1.5,20.6,-5.5,45.9,28.8,-0.5,0.866025403784438,16750.0
2020.0,12.0,78320.0,7012,93.0,0.0,2.0,0.0,0.0,1.0,-1.1,4.7,-6.2,11.4,-16.0,5.5,3.4,-2.44929359829471e-16,1.0,0.0
2021.0,1.0,137164.0,469,0.0,0.0,5.0,0.0,0.0,1.0,-2.8,3.3,-8.9,13.0,-20.5,17.8,7.9,0.5,0.866025403784439,0.0
2021.0,2.0,309818.0,989,0.0,48.0,4.0,0.0,0.0,3.0,2.1,8.7,-4.2,22.2,-11.7,9.2,5.6,0.866025403784439,0.5,0.0
2021.0,3.0,232019.0,3454,89.0,23.0,5.0,89.0,0.0,1.0,8.0,14.9,1.5,23.2,-3.5,75.3,55.8,1.0,6.12323399573677e-17,115750.0
2021.0,4.0,281620.0,4907,96.0,96.0,5.0,96.0,0.0,0.0,13.0,19.5,6.2,28.7,0.0,54.7,35.0,0.866025403784439,-0.5,20714.28571428571
2021.0,5.0,370977.0,6024,111.0,18.0,5.0,111.0,0.0,2.0,15.9,21.7,10.1,29.7,3.0,135.9,27.7,0.5,-0.866025403784439,13500.0
2021.0,6.0,226346.0,6045,88.0,0.0,8.0,88.0,0.0,1.0,21.8,27.3,16.9,32.0,11.9,44.8,18.7,1.22464679914735e-16,-1.0,0.0
2021.0,7.0,235163.0,4974,101.0,0.0,16.0,101.0,0.0,0.0,26.2,31.2,21.8,34.6,18.9,117.6,43.4,-0.5,-0.866025403784439,0.0
2021.0,8.0,267294.0,4747,85.0,0.0,11.0,85.0,0.0,2.0,24.3,28.8,20.8,33.8,17.8,230.0,68.4,-0.866025403784438,-0.5,14516.66666666667
2021.0,9.0,309856.0,5471,92.0,0.0,0.0,92.0,0.0,3.0,20.9,25.9,16.8,28.9,12.9,250.8,117.1,-1.0,-1.83697019872103e-16,630000.0
2021.0,10.0,607045.0,8655,106.0,5.0,5.0,106.0,0.0,4.0,14.0,20.5,8.9,28.7,-1.2,49.5,13.4,-0.866025403784439,0.5,310000.0
2021.0,11.0,377663.0,8443,84.0,12.0,8.0,84.0,0.0,0.0,6.9,13.8,1.6,21.1,-5.1,67.9,26.5,-0.5,0.866025403784438,16750.0
2021.0,12.0,171717.0,2187,47.0,0.0,0.0,0.0,0.0,1.0,0.2,6.1,-5.0,12.9,-14.9,5.4,2.0,-2.44929359829471e-16,1.0,0.0
